"importer_iso3c","exporter_iso3c","year","total_weight_t","protein_sum","fattyacids_sum","calcium_sum","zinc_sum","iron_sum","vita_sum","vitb12_sum","protein_norm","fattyacids_norm","calcium_norm","zinc_norm","iron_norm","vita_norm","vitb12_norm","shannon_diversity","norm_sum"
"PNG","IDN",2018,3.3103875391112,672376.690955471,23212.3781425109,305236.939693936,27418.8592418741,60574.6164721261,425103.847026446,268186.450320262,13447.5338191094,16580.2701017935,234.797645918412,2492.6235674431,3365.25647067367,472.337607807163,111744.354300109,0.859025878846388,148337.173512854
"PNG","IDN",2019,13.6299711955184,2739624.21029919,100998.086558791,1294847.26357425,115854.755161906,258969.452714849,1703746.3994398,1158547.55161906,54792.4842059838,72141.4903991365,996.036356595574,10532.2504692642,14387.1918174916,1893.05155493311,482728.146507943,0.848794521157558,637470.651311348
"PNG","IDN",2020,3.62707487274495,729042.049421735,26876.62480704,344572.11291077,30830.136418332,68914.4225821541,453384.359093119,308301.36418332,14580.8409884347,19197.5891478857,265.055471469823,2802.73967439382,3828.57903234189,503.760398992354,128458.90174305,0.848794521157559,169637.466456569
"PNG","ITA",2007,4.22946970885766,957551.889437617,10757.0945964206,256595.529432154,24233.8218371153,42776.5629637127,715522.232390702,142711.317130979,19151.0377887523,7683.63899744328,197.381176486272,2203.07471246503,2376.47572020626,795.024702656335,59463.0488045744,1.05425898876575,91869.6819025839
"PNG","ITA",2013,4.64314244262012,1012219.39204692,19161.7709893874,333314.05724854,30621.8636716458,59930.5602536088,722350.75350546,230379.77020024,20244.3878409385,13686.9792781338,256.395428652723,2783.80578833144,3329.47556964493,802.6119483394,95991.5709167665,0.97331875919876,137095.226770807
"PNG","ITA",2014,1.98571793121137,426832.551917905,8743.44542389176,145131.543509949,12535.2734372829,24260.7942032987,322632.624508446,84862.7174740166,8536.6510383581,6245.31815992269,111.639648853807,1139.57031248026,1347.82190018326,358.480693898274,35359.4656141736,1.0387413913607,53098.94736787
"PNG","KOR",2004,1.94438116232904,406249.927567563,11498.9849319254,164295.059619078,14938.9281507384,31815.2642161486,268006.829604907,136138.223653524,8124.99855135125,8213.56066566097,126.380815091599,1358.08437733985,1767.51467867492,297.785366227674,56724.2598556351,0.890480391644431,76612.5843099814
"PNG","MLT",2009,0.211524316704937,42516.3876576923,1567.39518678358,20094.810086969,1797.95669199196,4018.9620173938,26440.5395881171,17979.5669199196,850.327753153846,1119.5679905597,15.4575462207454,163.450608362905,223.275667632989,29.3783773201301,7491.48621663317,0.848794521157559,9892.94415988348
"PNG","NLD",2011,1.05137462800842,211326.300229692,7790.68599354239,99880.5896607998,8936.68433807156,19976.11793216,131421.828501052,89366.8433807156,4226.52600459385,5564.77570967314,76.8312228159999,812.425848915596,1109.78432956444,146.024253890058,37236.1847419648,0.848794521157559,49172.5521114179
"PNG","NLD",2014,0.373057473061121,74984.5520852853,2764.35587538291,35440.4599408065,3170.98852101953,7088.0919881613,46632.1841326401,31709.8852101953,1499.69104170571,1974.53991098779,27.2618922621588,288.271683729048,393.782888231183,51.8135379251557,13212.4521709147,0.848794521157559,17447.8131257558
"PNG","NZL",2004,0.2725,64037.5,626.75,10900,1090,3815,8175,12262.5,1280.75,447.678571428571,8.38461538461539,99.0909090909091,211.944444444444,9.08333333333333,5109.375,0.901862935248393,7166.30687368187
"PNG","NZL",2007,0.6805,159917.5,1096.09329266625,30828.1285179518,3082.81285179518,7253.87903369031,74536.9277692783,21890.8289865564,3198.35,782.923780475896,23.7139450138091,280.255713799562,402.993279649462,82.8188086325315,9121.17874439851,0.999310952181336,13892.2342719698
"PNG","NZL",2008,0.292431655469497,68721.4390353318,458.141909822191,13346.8885092234,1334.68885092234,3054.78113359357,33517.2840207371,9167.33855325414,1374.42878070664,327.244221301565,10.2668373147872,121.335350083849,169.710062977421,37.2414266897079,3819.72439718922,1.00632445155072,5859.95107626319
"PNG","NZL",2009,0.167964214009049,39471.5902921265,167.964214009049,8398.21070045245,839.821070045245,1293.32444786968,30233.5585216288,3493.65565138822,789.43180584253,119.974438577892,6.46016207727112,76.3473700041132,71.8513582149822,33.5928428018098,1455.68985474509,1.10449582557879,2553.34783226369
"PNG","PHL",2011,0.275217913034179,55318.80051987,2039.36473558327,26145.701738247,2339.35226079052,5229.1403476494,34402.2391292724,23393.5226079052,1106.3760103974,1456.68909684519,20.11207826019,212.668387344593,290.507797091633,38.224710143636,9747.30108662717,0.848794521157559,12871.8791667098
"PNG","PHL",2012,5.37432530176473,1080239.38565471,39823.7504860767,510560.90366765,45681.7650650002,102112.18073353,671790.662720591,456817.650650002,21604.7877130942,28445.5360614834,392.739156667423,4152.88773318184,5672.89892964055,746.434069689545,190340.687770834,0.848794521157559,251355.971434591
"PNG","PHL",2017,45.0810831441688,9731458.15216682,207705.872521503,3395725.84550486,314202.102588343,633810.786382311,6719218.45803254,2566471.47136827,194629.163043336,148361.337515359,2612.09680423451,28563.8275080312,35211.7103545728,7465.79828670283,1069363.11307011,0.935457700711323,1486207.04658235
"PNG","PHL",2018,51.2121525811452,10780717.5774166,289598.488688789,4205539.72741688,383667.552766615,820572.904919903,6965082.35819711,3469516.39334268,215614.351548333,206856.063349135,3235.03055955144,34878.8684333286,45587.3836066613,7738.98039799679,1445631.83055945,0.896220758646899,1959542.50845446
"PNG","PHL",2019,22.3480781224967,4543010.43072899,155975.449265147,2055505.57561302,184703.853794898,407647.954103592,2876085.35489718,1803198.40675107,90860.2086145797,111411.035189391,1581.15813508694,16791.2594358998,22647.1085613107,3195.6503943302,751332.669479614,0.859889817520278,997819.089810212
"PNG","PHL",2020,156.647509194635,33243672.6465362,829413.209519399,12555379.5961771,1150582.31214114,2392184.63728384,22423991.0438234,9996420.75924371,664873.452930724,592438.006799571,9657.98430475159,104598.392012831,132899.146515769,24915.5456042482,4165175.31635155,0.910646910654628,5694557.84451944
"PNG","SGP",2017,0.38079520768474,76539.8367446328,2821.69248894392,36175.5447300503,3236.75926532029,7235.10894601007,47599.4009605925,32367.5926532029,1530.79673489266,2015.49463495994,27.8273421000387,294.250842301844,401.950497000559,52.8882232895472,13486.4969388345,0.848794521157559,17809.7052133791
"PNG","SGP",2018,0.503567587765196,101217.085140804,3731.43582534011,47838.9208376936,4280.32449600417,9567.78416753873,62945.9484706495,42803.2449600417,2024.34170281609,2665.31130381436,36.7991698751489,389.120408727652,531.543564863263,69.9399427451661,17834.6854000174,0.848794521157559,23551.7414928591
"PNG","SGP",2019,0.994815088826758,199957.832854178,7371.57980820628,94507.433438542,8455.92825502744,18901.4866877084,124351.886103345,84559.2825502744,3999.15665708356,5265.41414871877,72.6980257219554,768.72075045704,1050.08259376158,138.16876233705,35233.0343959477,0.848794521157559,46527.2753340276
"PNG","SLB",2009,3927.99790329521,888749920.658348,10483960.6897306,241222021.14488,23086313.1647065,42044984.8727242,643291223.473499,147749948.654623,17774998.413167,7488543.34980756,185555.400880677,2098755.74224604,2335832.49292912,714768.026081666,61562478.6060928,1.02036390663963,92160932.0312048
"PNG","SLB",2011,3.18256252841082,747902.194176543,3182.56252841082,159128.126420541,15912.8126420541,24505.7314687633,572861.255113948,66197.3005909451,14958.0438835309,2273.25894886487,122.406251092724,1446.61933109583,1361.42952604241,636.512505682164,27582.2085795605,1.10449582557879,48380.4790258693
"PNG","SLB",2012,8.68476357551196,1818712.79548051,50577.2516032292,728335.208611366,66298.0313092307,140723.711467979,1203805.51823732,600221.511603012,36374.2559096102,36126.6082880209,560.257852777974,6027.09375538461,7817.98397044329,1337.56168693036,250092.296501255,0.893302401359126,338336.057964422
"PNG","SLB",2015,11.5557406611483,2506016.97307071,48581.4082583906,820205.801077742,72391.2371068913,143850.623688391,1784517.55619813,513839.482078676,50120.3394614142,34701.0058988504,630.927539290571,6581.02155517193,7991.7013160217,1982.79728466459,214099.784199448,1.01624209462855,316107.577254862
"PNG","SLB",2016,5375.23958704888,1176689316.94629,21262901.1245673,376010965.95286,34381480.7457884,67575667.765903,829283645.226303,252574229.798566,23533786.3389259,15187786.5175481,289239.204579123,3125589.15870804,3754203.76477239,921426.27247367,105239262.416069,0.987677099183908,152051293.673077
"PNG","SLB",2018,11.3750484832569,2292346.54293165,82853.9425654032,1066680.63130926,94926.9712139738,212209.449799989,1429401.27896272,937959.633191983,45846.9308586331,59181.3875467165,820.523562545587,8629.7246558158,11789.4138777772,1588.22364329192,390816.513829993,0.857469325069629,518672.717974773
"PNG","SVN",2002,0.119544019791047,24028.3479780004,885.821186651658,11356.6818801495,1016.1241682239,2271.33637602989,14943.0024738809,10161.241682239,480.566959560008,632.729419036899,8.73590913857654,92.3749243839909,126.185354223883,16.6033360820899,4233.85070093292,0.848794521157558,5591.04660335836
"PNG","SVN",2003,0.477333883140713,95944.1105112833,3537.04407407268,45346.7188983677,4057.33800669606,9069.34377967355,59666.7353925891,40573.3800669606,1918.88221022567,2526.46005290906,34.8820914602828,368.848909699642,503.852432204086,66.2963726584323,16905.5750279002,0.848794521157559,22324.7970970574
"PNG","THA",2002,1.02656200434338,206338.962873019,7606.82445218445,97523.3904126211,8725.77703691873,19504.6780825242,128320.250542923,87257.7703691873,4126.77925746038,5433.44603727461,75.0179926250932,793.252457901703,1083.5932268069,142.578056158803,36357.4043204947,0.848794521157559,48012.0713487222
"PNG","THA",2004,10.8454241840834,2232707.84369705,70414.466583965,960462.614507553,86753.1191106802,188522.274660291,1441053.52443088,822204.56126176,44654.1568739409,50296.047559975,738.817395775041,7886.64719188002,10473.4597033495,1601.17058270098,342585.233859067,0.873276076039803,458235.533166688
"PNG","THA",2005,337.34256339114,70283661.4488553,2022761.25545366,28678316.2036893,2592782.61680473,5530126.16924767,46564281.287957,23580841.1018927,1405673.22897711,1444829.46818119,22060.2432336071,235707.510618612,307229.231624871,51738.0903199523,9825350.45912194,0.89300301236066,13292588.2320773
"PNG","THA",2006,348.165537039686,71658936.2182243,2255458.02078075,30780597.2546344,2770432.464247,6011081.71780355,46557565.3323929,26081318.6342676,1433178.72436449,1611041.44341482,23677.3825035649,251857.496749727,333948.984322419,51730.6281471032,10867216.0976115,0.877473910208017,14572650.7571136
"PNG","THA",2007,544.964121803675,111989408.737491,3566035.03284132,48419673.6706046,4357347.01295574,9482035.8501206,72407767.2295895,41249673.6400104,2239788.17474983,2547167.88060094,37245.902823542,396122.455723249,526779.769451145,80453.0746995439,17187364.016671,0.874923951319348,23014921.2747192
"PNG","THA",2008,367.611211372451,75867256.8846139,2322084.0790916,32039390.6730596,2863068.85404398,6161537.59479913,50302721.1616642,26282344.02632,1517345.13769228,1658631.48506543,24645.6851331228,260278.986731271,342307.644155507,55891.9124018491,10950976.6776333,0.891635362665657,14810077.5288128
"PNG","THA",2009,240.054867250914,48858540.0292056,1630563.44588478,21687163.3122727,1909808.06223478,4166813.67368901,32299588.9652701,17824960.931186,977170.800584112,1164688.17563199,16682.4333171328,173618.914748616,231489.648538278,35888.4321836334,7427067.05466085,0.887331774849548,10026605.4596646
"PNG","THA",2010,307.707314740112,63306121.5037581,1948516.94250003,26497712.9664747,2305234.08698131,5023552.59318376,41790163.6597043,20597634.3369351,1266122.43007516,1391797.81607145,20382.8561280574,209566.735180119,279086.255176875,46433.5151774492,8582347.64038963,0.916088624339892,11795737.2481987
"PNG","THA",2011,309.68664840708,63409316.3243975,2001676.34039678,27194422.1207962,2363457.39711857,5075790.44055947,43472815.1448371,20987125.3509331,1268186.32648795,1429768.81456913,20918.7862467663,214859.763374415,281988.357808859,48303.1279387078,8744635.56288881,0.915090752596945,12008660.7393146
"PNG","THA",2012,623.728918000205,128327959.978291,3903758.81435272,53871145.6233568,4677407.63535805,9954246.22634827,89098087.6688047,40653735.4587322,2566559.19956583,2788399.15310908,41439.3427871975,425218.875941641,553013.679241571,98997.8751875608,16939056.4411384,0.925528136282947,23412684.5669713
"PNG","THA",2013,472.801845843815,96824683.3926105,3070703.77865795,41366710.583391,3596440.49807235,7826154.70812155,64912306.7017332,32334320.2309212,1936493.66785221,2193359.84189854,31820.5466026085,326949.136188395,434786.37267342,72124.785224148,13472633.4295505,0.911882303784531,18468167.7799898
"PNG","THA",2014,491.521147679608,100345726.311677,3261805.53708366,43340003.1129192,3786052.30811417,8241227.08920492,71428292.3376924,34182942.2717567,2006914.52623354,2329861.0979169,33338.4639330148,344186.573464925,457845.949400273,79364.7692641027,14242892.613232,0.909937420326914,19494403.9934447
"PNG","THA",2015,347.342301516887,72147830.4634424,2040698.90421099,28897023.3460461,2499954.0069451,5284030.55082155,50176078.5605694,20947623.7096391,1442956.60926885,1457642.07443642,22228.4794969585,227268.546085919,293557.252823419,55751.1984006326,8728176.54568296,0.946036021758805,12227580.7061952
"PNG","THA",2016,458.518023426008,94132002.4294023,2952079.61211837,39960606.6203751,3495437.33115391,7618864.59742275,62030443.9351748,31680638.745683,1882640.04858805,2108628.29437027,30738.9281695193,317767.030104901,423270.255412375,68922.7154835276,13200266.1440346,0.906581334866203,18032233.4161632
"PNG","THA",2017,817.599054734506,169362591.771264,5050531.17896691,69888425.9501188,6216700.4723793,13490425.2213526,110118502.384141,56637555.2410886,3387251.83542527,3607522.27069065,53760.3276539375,565154.588398119,749468.067852924,122353.891537935,23598981.3504536,0.899861717713261,32084492.3320124
"PNG","THA",2018,452.020843056921,92371005.5944443,3014421.95789996,40330831.4017113,3562411.10879607,7795381.09489661,60220662.7502045,33254956.2608189,1847420.11188889,2153158.54135711,31023.7164628549,323855.555345097,433076.727494256,66911.8475002272,13856231.7753412,0.887996064809034,18711678.2753896
"PNG","THA",2019,742.168625433002,150902786.004444,5113821.10486541,67378736.8701124,5962980.92210168,13170253.2831393,96630077.7326479,56874217.3396787,3018055.72008888,3652729.36061815,51829.7975923941,542089.174736517,731680.737952185,107366.753036275,23697590.5581995,0.877101470414409,31801342.1022239
"PNG","THA",2020,550.770071013391,112738898.084718,3681091.81716148,49169556.3200225,4388267.65014627,9678257.39163047,71403473.1233376,41837603.23301,2254777.96169437,2629351.29797248,37822.7356307865,398933.42274057,537680.966201692,79337.192359264,17432334.6804208,0.876034511445774,23370238.25702
"PNG","USA",2011,1.52653895076726,286989.322744245,11349.8170989546,137388.505569053,7632.6947538363,14502.120032289,305307.790153452,10685.7726553708,5739.7864548849,8107.012213539,105.683465822348,693.881341257846,805.673335127167,339.23087794828,4452.40527307117,1.3968142177516,20243.6729616507
"POL","PNG",2007,4.39580050082541,903600.087938694,28793.9628752763,391071.976187962,35300.9320377586,76858.4649220803,581899.483191508,335794.900719781,18072.0017587739,20567.116339483,300.824597067663,3209.17563979624,4269.91471789335,646.554981323898,139914.541966576,0.871637454484239,186980.130000914
